"IdNum","Title","Description","DescComment","SubjectTop","DonorNotes","WherMade","Color","Material","ItemCondition","ConditionNts","Fragility","Functional","Power","ToC","IsPart","IsVer","HasPart","HasVer","Creator","Publisher","Contributor","AddlAuth","Created","Copyrighted","DateCR","Available","Medium","Type","Format","ItemType","Dimensions","Extent","MediaType","Moves","Resolution","Software","StillImage","MovingImage","Weight","Identifier","ModelNum","SerialNum","PartNum","SeriesNum","OtherNum","ToDo","Location","LocNotes","Interim","Box","Loc","ToGo","AddCom","CatBy","EditBy","AltTitle","BibCit","SubKes","Description1","Source","Relation","ConformsTo","Coverage","RightsMGMT","Format1","BitDepth","Resolution1","NatlLang","ProgLang","PropDisp","DateScan","ProcInit","FormatBP","URI","ThumbNailURI","AbIint","IntInit","InstrMeth","Audience","AudLev","Mediator","ItemReferences","IsReferencedBy","Replaces","ReplacedBy","Requires","RequiredBy","AccessRights","RightsHolder","License","Provenance","Spacial","Temporal","AccrualComments","AccrualMethod","AccrualPeriodicity","AccPol","Collection","Wiki","Blog","TravelingExhibit","SocialMedia","SmallThumbURI","History6","History7","History8","History9"
"1616","Email correspondence between Steve Wozniak and Liza Loop verifying Apple 1 provenance","Printout of email exchange in which Woz tell the story of donating the first Apple to Liza Loop and LO*OP Center, Inc.",,,NULL,,"6","papr","e",,"d",,,,NULL,NULL,NULL,NULL,"Steve Wozniak",,,"Liza Loop",NULL,"n",NULL,,"l",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"6","lg",NULL,"b10","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1617","Apple 1 Appraisal Letter","report of review and appraisal of Apple 1 computer with photos and Wozniak quote",,,NULL,,"6","papr","e",,"d",,,,NULL,NULL,NULL,NULL,"Jeremy Norman","Jereny Norman & Co.",,NULL,"2015-02-21",NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"6","lg",NULL,"b10","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2900",NULL,NULL,NULL,NULL,NULL,,,,
"1618","Project Summary - Proposal to CLIR for HCLE Digitization","Printout of incomplete, online grant proposal form to Council on Library & Information Resources","Proposal not submitted because CLIR Director told Liza, in personal communication, that funds could not be granted to museums, only libraries.",,NULL,,"6","papr","e",,"d",,,,NULL,NULL,NULL,NULL,,"LO*OP Center, Inc.",,NULL,NULL,NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","lg",NULL,"b10","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1619","People & Computers: Who Teaches Whom?","77 page research report sponsored by Control Data Corporation",,,NULL,,"28","papr","vg","Has postIts indicating pages that interested Liza Loop","d",,,,NULL,NULL,NULL,NULL,"Henry F. Olds, Jr.","educational development center, Inc / newton, mass",,NULL,"1980-09",NULL,NULL,,"rr",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b10","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"1950",NULL,NULL,NULL,NULL,NULL,,,,
"1011","Atari 800 Operators Manual","Early manual",,"How To","Only 200 of these printed","Sunnyvale, CA","16","papr","vg","Few scratches on front cover, many small  circular marks on back cover","d",,,"Introduction; Unpacking; Understanting Software; Connecting the Television; Power Up; Using the Keyboard and Screen Editing Functions; Using Cartridges, System Keys, and Controllers; Program Recorder; Atari Educational Systems; The Expandable Atari 800; O","0","0","0","0","Liza Loop for Atari Corporation","Atari","LO*OP Center, Inc.",NULL,"0000-00-00","n","0000-00-00",,"pam","0",,"0",,,"0",,,"0","n","n","0",,,,,,,"4","lg","2 copies","b6","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1011.pdf","http://www.loopcntr.net/repository/1011.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,"Testing catalog updates on 20180405","0","0",,"1450",,"test case",,,"http://www.loopcntr.net/repository/thumbs/t1011.jpg",,,,
"1609","Planning Notes: Kids to Kids - - US/Soviet Citizen Diplomacy","pages of notes, some circulated, some handwritten by Liza Loop","Printout from digital file. Other pages to be added when located.",,NULL,,"6","papr","g",,"d",,,,NULL,NULL,NULL,NULL,,"LO*OP Center, Inc.",,NULL,"1986",NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"5","lg",NULL,"b10","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2050",NULL,NULL,NULL,NULL,NULL,,,,
"1610","Notes on computer conferences associated with Kids to Kids US-Soviet Program","Notes on computer conferences associated with Kids to Kids US-Soviet Program",,,NULL,,"6","papr","g",,"d",,,,NULL,NULL,NULL,NULL,"Liza Loop",,,NULL,"1986",NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b10","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2050",NULL,NULL,NULL,NULL,NULL,,,,
"1611","Teaching and Learning Research Grants Announcement","US National Institute of Education call for proposals for Fiscal Year 1979","Only mention of computers is on page 10 when commenting on testing methodology",,NULL,,"4","papr","vg",,"d",,,,NULL,NULL,NULL,NULL,,"National Institute of Education",,NULL,"1978-00-00","n",NULL,,"bklt",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","lg",NULL,"b10","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"1","0",NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"2100",NULL,NULL,NULL,NULL,NULL,,,,
"1612","Behold the Trojan Horse: Instructional vs. Productivity Computing in the Classroom","Opinion paper on school use of computers","8 copies",,"Liza can't remember why she wrote this essay. It may have been for a course assignment at Stanford Graduate School of Education",,"6","papr","vg",,"d","n",,,NULL,NULL,NULL,NULL,"Liza Loop","LO*OP Center, Inc.",,NULL,"1985-03-12",NULL,NULL,,"a","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"6","lg",NULL,"b10","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,"0",NULL,,"0","0","0",NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2600",NULL,NULL,NULL,NULL,NULL,,,,
"1012","Basic Matrix Operations","Early educational software materials. Complete text available in pdf format.",,"Math",,"Pittsburgh, PA","6","papr","g",,"d",,,,"0","0","0","0","Project Solo","Digital Equipment Corporation","LO*OP Center, Inc.",NULL,"0000-00-00","n","0000-00-00",,"dss","0","8 1/2 x 11 in.","0","92 2-sided sheets pl","184 pages plus appendices","0",,,"0","n","n","0",,,,,,,"4","lg",,"b6","0-0","0","Donate",,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1012.pdf","http://www.loopcntr.net/repository/1012.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1250",,,,,"http://www.loopcntr.net/repository/thumbs/t1012.jpg",,,,
"1606","Notes on HCLE Wordpress Website","Handwritten notes by Liza Loop on back of FredWriter Instructions",,,NULL,,"6","papr","g",,"d",,,,NULL,NULL,NULL,NULL,"Liza Loop","LO*OP Center, Inc.",,NULL,"2017-10-04","n",NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b10","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"2800",NULL,NULL,NULL,NULL,NULL,,,,
"1607","Department of Technology Information Packet","Department of Technology Information Packet",,,NULL,,"6","papr","f",,"d",,,,NULL,NULL,NULL,NULL,,"Houston Independent School District",,NULL,NULL,NULL,NULL,,"dss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b15","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"1950",NULL,NULL,NULL,NULL,NULL,,,,
"1608","LO*OP Center Contractor Agreement","contract signed by Liza Loop and Tom Trimbath",,,NULL,,"6","papr","vg",,"d",,,,NULL,NULL,NULL,NULL,"Liza Loop",,,NULL,"2013-10-01",NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","lg",NULL,"b10","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2800",NULL,NULL,NULL,NULL,NULL,,,,
"1013","Atari 400 Operators Manual","Early manual",,"How To","Only 200 of these printed","Sunnyvale, CA","none","papr","f","Copy 1 appears to be missing first page, copy 2 complete and in good condition","d",,,,"0","0","0","0","Liza Loop for Atari Corporation","Atari","LO*OP Center, Inc.",NULL,"1979","y","1979",,"pam","0","8 1/2 x 11 in.","0",,,"0",,,"0","n","n","0",,,,,,,"4","lg","2 copies","b6","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1013.pdf","http://www.loopcntr.net/repository/1013.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1450",,,,,,,,,
"1602","Intelligent plotter MIPLOT WX4671","Brochure for early Plotting, grafting, and image printing device",,,NULL,,"6","papr","f",,"f",,,,NULL,NULL,NULL,NULL,,"Watanabe",,NULL,NULL,NULL,NULL,,"m",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,"http://www.loopcntr.net/repository/1602.pdf",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1603","User's Manual for Level 1 Radio Shack TRS-80 MicroComputer System","User's Manual for Level 1 Radio Shack TRS-80 MicroComputer System",,,NULL,,"16","papr","f",,"f",,,,NULL,NULL,NULL,NULL,,"Tandy Corporation",,NULL,"1977",NULL,NULL,,"m",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b8","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,"http://www.loopcntr.net/repository/1603.pdf",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1604","A Look at Micro Graphics Products for the 80s","From InfoWorld September 1980 ""Miplot WX4671, a portable programmable character generator, is
available from Systems Formulate, Corporation, USA. The MIPLOT WX4671 defines up to 64 characters in user-independent RAM.  The system incorporates all intelligent functions required for producing graphs and drawings. Applications include mathematical, graphical representations, finished plans, 
drafting, and design pictorials. It also has a CB2 sound amplifier, which allows the user to produce any to",,,NULL,,"6","digi","g",,"d",,,,NULL,NULL,NULL,NULL,,"InfoWorld",,NULL,"9/1980","y","9/1980","9/1980","a",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","bD",NULL,"na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"1","0",NULL,NULL,,NULL,"https://books.google.com/books?id=az4EAAAAMBAJ&pg=PT21&lpg=PT21&dq=Intelligent+plotter+MIPLOT+WX4671&source=bl&ots=uECTHmpk8r&sig=qTWCXsS6X0FlvnQUOtU8sz5X4LE&hl=en&sa=X&ved=2ahUKEwi4tYyVhcXdAhVFz1QKHfiWAqgQ6AEwAHoECAoQAQ#v=twopage&q&f=true",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1605","Application Manual for MIPLOT Model WX4671","MIPLOT Model WX4671 Manual",,,NULL,,"6","papr","g",,"f",,,,NULL,NULL,NULL,NULL,,"Watanabe Instruments Corp.",,NULL,NULL,NULL,NULL,,"m",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b8","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1014","Atari 800 Operators Manual - Prototype","First version of Manual",,,,,"17","papr","g","Few scratches on front cover, many small  circular marks on back cover","d",,,,"0","1011","0","0","Liza Loop","Atari, Inc. & Microsoft","LO*OP Center, Inc.",NULL,"1978","y","1979","05/12/2016","pam","0","8 1/2 x 11 in.","0","2 1-sided sheets",,"0",,,"0","n","n","0",,,,,,,"4","lg",NULL,"b6","0-0","0","Donate",,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1014.pdf","http://www.loopcntr.net/repository/1014.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1450",,,,,,,,,
"1595","Conceptual Memory: A theory and computer program for processing the meaning content of natural language utterances","early natural language processing research report",,,NULL,,"6","papr","g",,"d",,,,NULL,NULL,NULL,NULL,"Charles J. Rieger, III","Stanford Artificial Intelligence Laboratory Memo AIM-233",,NULL,"July 1974","n",NULL,"07/24/2018","rr",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b9","0-0",NULL,,,,,,"STAN-CS-74-419",NULL,,NULL,NULL,NULL,,,NULL,NULL,,"1","0",NULL,NULL,,NULL,"http://www.dtic.mil/dtic/tr/fulltext/u2/a000086.pdf",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,"1","LO*OP Center",,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1596","TRS-80 Model I VisiCalc Manual","User manual originally written for TRS-80 Model I with tutorial by Dave Bunnell, Command Reference section by Liza Loop, edited and updated for Model III by Dan Fylstra and Kathleen Mandis",,,NULL,,"none","na","na",,"na",,,,NULL,NULL,NULL,NULL,"Dan Fylstra","Personal Software, Inc",,"Kathleen Mandis, David Bunnell, Liza Loop",NULL,"n",NULL,,"na",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","bD",NULL,"na","0-0",NULL,,,,,"TRS-80 Model III VisiCalc Update",NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,"https://www.classic-computers.org.nz/system-80/software-manuals/manuals-visicalc.pdf",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"1450",NULL,NULL,NULL,NULL,NULL,,,,
"1597","Super-Text v. Apple Writer","Photocopied article discussing early PC word processing programs.","appears to be page 40 of another publication, possibly hobbyist newsletter.",,NULL,,"6","papr","g",,"d",,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1598","Microcomputers  and Young Children","Short report in ERIC: ED327295 1983-00-00. THIS DIGEST WAS CREATED BY ERIC, THE EDUCATIONAL RESOURCES 
INFORMATION CENTER. FOR MORE INFORMATION ABOUT ERIC, CONTACT 
ACCESS ERIC 1-800-LET-ERIC",,,NULL,,"none","digi","na",,"dg",,,,NULL,NULL,NULL,NULL,,,,NULL,"1983","n",NULL,,"a",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","bD",NULL,"na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,"https://archive.org/stream/ERIC_ED327295/ERIC_ED327295_djvu.txt",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1599","The Epson Lifeboat Volume VLL Issue #5, October-November 1990","Booklet issued 6-9 times a year for paid members of National Epson Users Group",,,NULL,,"6","papr","f",,"d",,,,NULL,NULL,NULL,NULL,"Richard Shoemaker","Collegiate Enterprises, LTD",,NULL,"1990","y","1990",,"bklt",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b9","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"1","0",NULL,NULL,,NULL,"http://www.loopcntr.net/repository/1599.pdf",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"1400",NULL,NULL,NULL,NULL,NULL,,,,
"1601","Intelligent plotter MIPLOT WX4671","Early programmable plotting and graphing device.",,,NULL,,"29","meta","f",,"f",,,,NULL,NULL,NULL,NULL,,"Watanabe",,NULL,"1980","y","09/1980",,"h",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"1","0",NULL,NULL,,NULL,"http://www.loopcntr.net/repository/1601a.pdf",NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1015","Advanced Problems for Computer Mathematics","Early educational software materials including sample programs. Complete text available in pdf format.",,,,,"6","papr","g",,"d",,,,"0","0","0","0",,"Digital Equipment Corporation","LO*OP Center, Inc.",NULL,"0000-00-00","y","0000-00-00","03/21/2016","dss","0","8 1/2 x 11 in.","0",,,"0",,,"0","n","n","0",,,,,,,"4","lg",NULL,"b6","0-0","0","Donate","Need to link to MECC website
http://www.mecc.co/","ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1015.pdf","http://www.loopcntr.net/repository/1015.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1250",,"https://hclemuseum.wordpress.com/2018/02/06/preserving-early-edtech-by-dec/",,,,,,,
"1592","Overview of the overview","Green-bar printout of notes by Liza Loop used to keep track of manual approval and production schedule at Atari",,,NULL,,"1","papr","g",,"d",,,,NULL,NULL,NULL,NULL,,,,NULL,"6/9/79","n",NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","stan","Special Collections M1141 Box 5, Scan April 27 (11)","na","0-0",NULL,,,,,"Manuals Planned and Produced (Atari)",NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1593","Vocabulary List","List of vocabulary to be used in Atari Personal Computer publications to be approved by managers","prepared by Liza Loop while working as consultant to Atari",,NULL,,"1","papr","g",,"d",,,,NULL,NULL,NULL,NULL,,,,NULL,"6/11/79","n",NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","stan","Special Collections M1141 Box 5, Scan April 27 (11)","na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1594","Overview of Colleen and Candy Publications","Greenbar print out of notes by Liza Loop covering proposed publications for","Internal guide for Atari personnel to access documentation for Atari 400 and 800 Computer Systems",,NULL,,"1","papr","vg",,"d",,,,NULL,NULL,NULL,NULL,"Liza Loop",,,NULL,"6/11/79",NULL,NULL,,"sss",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","stan","Special Collections M1141 Box 5, Scan April 27 (13)","na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1016","An On-line Intellectual Community","Conference Paper entitled ""An On-line Intellectual Community or ""MEMEX"" Revisited"" by Murray Turoff",,,,,"6","papr","g","Beginning to discolor","d",,,,"0","0","0","0","Murray Turoff","AAAS Annual Meeting 20-25 Feb 1977",,NULL,"0000-00-00","n","0000-00-00",,"rr","0","8 1/2 x 11 in.","0","1 page",,"0",,,"0","n","n","0",,,,,,,"4","lg",NULL,"b6","0-0","0",,,"ll1",,"""MEMEX"" Revisitd","0","0",,"0","0",,,,"0",,,"0","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1016.pdf","http://www.loopcntr.net/repository/1016.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"2800",,,,,,,,,
"1589","Atari 800 Flyer","Advertising flyer with description, features and technical specifications on back",,,NULL,,"16","papr","e",,"d",,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,"f",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","stan","Special Collections M1141 Box 5, Scan April 27 (8)","na","0-0",NULL,,,,,"Personal Computer System",NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1590","Personal Computers by Atari","flyer announcing 400 and 800 personal computer system",,,NULL,,"6","papr","vg",,"d",,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,"f",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","stan","Special Collections M1141 Box 5, Scan April 27 (9)","na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1591","Letter & Brochure from The Source Information Utility","Letter & Brochure from The Source Information Utility",,,NULL,,"6","papr","vg",,"d",,,,NULL,NULL,NULL,NULL,,"Telecomputing Corporation of America",,NULL,NULL,NULL,NULL,,"b",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","stan","Special Collections M1141 Box 5, Scan April 27 (10)","na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1017","InfoWorld Newsweekly  for Microcomputer Users","Magazine Vol.6, Issue 12",,,,,"5","papr","g","Dirt on back cover","d",,,,"0","0","0","0",,,"LO*OP Center, Inc.",NULL,"1984-03-19","n","0000-00-00",,"mag","0","8 3/8 x 12 1/2 x 1 3/4 in.","0",,,"0",,,"0","n","n","8380470","212AD","None",,,,,"6","lg","Full copy available at: https://books.google.com/books?id=kS4EAAAAMBAJ&pg=PA3&lpg=PA3&dq=infoworld+March+19,+1984&source=bl&ots=mv33jpdOtx&sig=IAo5L_Ev9I5bj4rarZvUOD1tHRA&hl=en&sa=X&ved=0ahUKEwjgxMXi4r7KAhVCz2MKHcsrA64Q6AEIHDAA#v=onepage&q=infoworld%","b6","0-0","0","Undecided","Need to test if functional, need date","ll1",,,"0","0",,"0","0",,,,"0",,,"0","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1017.pdf","http://www.loopcntr.net/repository/1017.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1200",,,,,"http://www.loopcntr.net/repository/thumbs/t1017.jpg",,,,
"1648","Apple-1 Operation Manual.","Operation manual for the Apple-1.",,,NULL,,"7","papr","f","Mild staining on front, stamp from the Byte Shop on front and back, reinforced 3 hole punches on front and back. ","f",,,,NULL,NULL,NULL,NULL,,"Apple Computer Company",,NULL,NULL,NULL,NULL,,"m",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"1","lg",NULL,"b10","0-0",NULL,,,"IG",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2150",NULL,NULL,NULL,NULL,NULL,,,,
"1649","Meeting With Al Hill","Notes from meeting with Al Hill.",,,NULL,,"32","papr","na",,"f",,,,NULL,NULL,NULL,NULL,"Liza Loop",,,NULL,"1986",NULL,NULL,,"nt",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"4","lg",NULL,"b10","0-0",NULL,,,"IG",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,"http://www.loopcntr.net/repository/1649.pdf","http://www.loopcntr.net/repository/1649.jpg",,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
